ID,name,main_category,backers,usd_pledged_real,usd_goal_real
1951882081,The Japonize Elephants are releasing a new album!,Music,194,10110.0,10000.0
389081705,"the AIDS activist project: Portraits & Stories, 1989–1998",Photography,276,37169.0,35500.0
379956456,Parenting Merit Badges by One Bad Mother,Crafts,340,21831.0,12500.0
639207797,LumiLife:  LED Lighting System Controlled by Your Smartphone,Design,376,35852.0,65000.0
1870598586,Legacy: Forbidden Machines,Games,438,21014.5,10000.0
1894485841,When We Get There - A Feature Film,Film & Video,51,15103.0,15000.0
353726317,Guilty Pleasures,Photography,167,12836.0,12000.0
693480406,Makerspace for Teen Entrepreneurs @ The Possible Project!,Technology,279,52913.0,40000.0
1070707191,Get your own DIY Paper Mask,Crafts,1032,20490.0,2500.0
1165137865,REEPER Men - Are YOU On The SAFE LIST?,Comics,83,15031.0,15000.0
352950814,On Baseball and America,Publishing,91,12464.0,25000.0
896765047,The Lighthouse,Games,748,35385.0,10000.0
131329664,ArmorClass10.com -Shirts for Gamers,Fashion,215,11769.0,1500.0
2062710928,Hex Chests,Games,1028,60869.0,5000.0
2098200700,The UpStanding Desk,Design,879,105186.25,10000.0
379437689,"High Tech, Low Life",Film & Video,417,25060.51,23500.0
463845655,"""Ornamental Archive""",Publishing,577,49025.33,10000.0
1987924127,Victory Burger,Food,369,25494.0,25000.0
1693831527,"Cleancult™ – The Most Effective, Non Toxic Laundry Detergent",Design,268,10585.0,10000.0
880752952,Shadows of Esteren - A Medieval Horror RPG: Tuath,Games,1053,137602.0,20000.0
374406622,"Prom Queen: Midnight Veil, a music video film",Film & Video,157,12136.0,12000.0
1312402549,Jubilite! The Dance Party Lamp that Kids Craft and Engineer,Design,468,37188.18,25000.0
1738361138,NuTec- A Comprehensive Molecular Profiler To Test The World!,Technology,93,13978.0,100000.0
1713556521,Pledge Acoustic Minds + Europe 32 days 25 shows 12 countries,Music,131,10049.99,10000.0
1356140319,Circuit Coffee,Food,50,18720.0,10000.0
995399506,My Favorite Run: The first book from Fit Kids Publishing,Publishing,96,10061.0,10000.0
1077612452,Kedzie Avenue: Stories Drawn from a City Street,Comics,407,12132.0,6000.0
340417951,Iron Solomon's Debut Album: Monster,Music,101,18986.0,15000.0
884784580,VitalTone: Harmonize Your Body. Fine-Tune Your Mind.,Technology,81,65411.0,50000.0
1116699321,The Beast of Wolfe's Bay: Graphic Novel,Comics,384,16777.25,5000.0
1829293022,Mingle-Vine Wine Bottle Carrier / Tasting Board Game & App,Games,29,11764.0,10000.0
920291718,Buffalo Mountain Kombucha - Let It Grow!,Food,253,16011.0,15000.0
237019586,Nothing Can Stop Us,Film & Video,153,14633.0,14000.0
132496983,The Nile Project,Music,189,11192.0,10000.0
282243344,He Knows My Name,Film & Video,122,10127.0,10000.0
655781232,4 Seasons Bakery - Help Us Move!,Food,208,41706.0,40000.0
1787762093,Red Origins: An Original Animated Series,Film & Video,262,15298.84,15000.0
142419320,Jeremy Buck & The Bang – Brand New Album and 2 Music Videos,Music,134,12400.61,10000.0
414034615,"M-One: An opensource, professional desktop DLP 3D printer",Technology,134,180481.33,100000.0
2115278513,SEED: The Untold Story - The Final Push,Film & Video,1359,95485.56,85000.0
1835843816,Folklore: The Affliction (Canceled),Games,429,57447.0,50000.0
293504240,Felix 2.0 - Luxuriously Casual Slip-On Shoes,Design,152,21490.0,20000.0
1710108188,honeyhoney builds Rome in 30 days.  Then keeps touring.,Music,445,24204.11,17000.0
1800941444,Hedda Gabler: a play (and film),Film & Video,176,10021.0,7500.0
491563718,"MixStik, the magic stick to mix perfect cocktails (Canceled)",Technology,1564,87414.04,39000.0
232054489,Dates! An Anthology of Queer Historical Fiction,Comics,872,26918.0,10000.0
1247095311,"Dungeon of Elements for PC, Mac, Linux",Games,437,21080.99,20000.0
1590027097,Fantasy Frontier,Games,774,43613.0,25000.0
1185151992,Forbidden Doors - The Movie,Film & Video,82,10772.0,400000.0
54455198,Orion Sun Systems 1000W Solar Generator,Technology,8,11709.0,10000.0
1811340164,Thank you.,Film & Video,44,16855.0,16700.0
1707767878,On The Pipe: Lone Wolf (Canceled),Film & Video,97,12160.0,114000.0
1819592079,Angry Young Women in Low Rise Jeans with High Class Issues!,Film & Video,69,15115.0,15000.0
1537328752,Defend Evolution With Clear Friendly Instruction,Film & Video,327,12577.3,7200.0
1497942355,XERISCOPE: The Orbiting Mechanical Automatic Watch by XERIC,Design,1148,444370.38,40000.0
709791525,"The Mastery Journal: Master Productivity, Discipline & Focus",Publishing,3659,280852.0,25000.0
2019312331,THE REST I MAKE UP: Maria Irene Fornes,Film & Video,577,54263.0,50000.0
1768824593,Acropedia Kickstarter,Technology,241,23287.0,20000.0
1387166791,EVO ONE™ The Only Basketball You Need.,Technology,393,45836.0,45000.0
845746605,WE HAVE FAITH: LGBT Clergy Speak Out (Canceled),Photography,111,10059.0,25000.0
403854600,Recording by Brasil Guitar Duo & Delaware Symphony Orchestra,Music,72,16130.0,15000.0
1216562664,THE COME UP,Film & Video,121,13407.43,10000.0
214871016,Shade: The Dying World,Comics,374,20703.9,20000.0
221451068,TAB | the world's most versatile convertible bag.,Design,2735,344210.0,30000.0
1537820897,Urbantrike - We're Kind of a Big Wheel,Design,107,45247.0,38000.0
987821994,Flatlands Coffee: An Authentic Coffee Experience,Food,147,17684.4,60000.0
1074488707,Science Fiction/Fantasy Bookstore & Bar: Worlds Of Wonder,Publishing,130,12296.0,45000.0
1913107675,BevPod | The Slim Cooler,Design,660,41869.0,25000.0
1449327607,Velo Coffee Roasters,Food,296,37260.0,35000.0
560547669,Neolithic,Games,887,13225.0,5000.0
651359537,Quebee: Your Own Personal Cameraman,Technology,457,74881.0,100000.0
1669819899,Ceramic Drinking Vessels,Design,288,24542.0,15000.0
661878810,The MINI TIM3 MACHIN3. Same Great Functions. Just Smaller.,Technology,721,50006.0,10000.0
1105602473,Cottage Hill,Publishing,151,15280.0,15000.0
491031228,Freestyle Edge- The Ultimate Split Gaming Keyboard,Technology,491,89186.01,50000.0
1463865392,Jené DeSpain - 2014 Exclusive Luxury Jewelry Collection,Fashion,183,18507.0,18000.0
1871085391,BEAST,Film & Video,152,25309.0,15000.0
561482409,Fantasy Coins and Bars,Games,1694,154297.94,45000.0
1112614962,Kitmana Convertible Travel Wallet,Design,422,16995.0,2500.0
207092021,Stanley: The Bendable Leather Stand for Any Phone + Cable,Design,451,24032.0,6000.0
500023408,SICO - Advanced Football Statistics,Publishing,125,56146.0,100000.0
1422907525,Watch: Vintage Trench Watch Series Built with Today's Best,Design,112,32274.0,29000.0
151110592,The Ice Chest: Makes Crystal Clear Ice Cubes or Spheres,Design,1961,241204.4,50000.0
1497587450,"""OCD: or the Trouble With Mrs. Henderson""",Theater,97,10226.0,10000.0
208280738,Hydrobee Harvests Water Energy for USB Power to Go,Technology,422,21399.71,48000.0
1001502333,Pimax: The World's First 8K VR Headset,Technology,5946,4236618.49,200000.0
891576683,LESSER - A FILM ABOUT A QUIET HERO  (Canceled),Film & Video,91,12617.2,10000.0
49817394,"QromaScan: A New, Smarter Way to Scan Photos",Technology,655,31211.0,20000.0
1677002787,The Siva Cycle Atom - Powering your life one pedal at a time,Technology,1373,126082.45,85000.0
643011748,"Fantasy Coins for Board Games, RPGs, LARP, or any occasion",Games,1451,124353.66,40000.0
1259558797,The Shadow Cabal (feature film),Film & Video,708,33327.0,20000.0
2090574741,Earth Encounters: The Journey to Save Earth,Games,294,19544.0,15000.0
1053802916,The Horndribbles : Meeks and the Great Invention!,Publishing,91,10121.0,9500.0
1287984236,PupilBox | Visual Lifestyle System for Combating Blue Light,Technology,185,25284.0,25000.0
1622645757,Bad Medicine: A party game about pharmaceuticals,Games,1066,30130.0,8000.0
1529420800,Hexcup: World's Best Beer Pong Cup,Design,3339,108360.27,50000.0
1642875839,"USB2Go - Android Devices Everywhere, Arduino Extendable",Technology,258,13963.0,50000.0
1520693488,"Chris Daniels & The Kings With Freddi ""Funky To The Bone""",Music,85,15082.0,15000.0
1011967346,The ShamanCycle - a Giant 10-Person Eagle Bicycle,Art,120,12527.0,9847.0
522478813,Arms and Sleepers has lots of new music - help us release it,Music,236,12184.0,10000.0
2091472715,Feast or Famine - a NEW Sci-Fi Comic Book Series by Alterna,Comics,239,10146.0,10000.0
1086841307,Hyperion:  A Film About Living Life to the Fullest,Film & Video,268,21859.0,20000.0
115165504,An Encounter with Simone Weil,Film & Video,247,20077.0,15000.0
327390732,TEST - a feature film in post-production,Film & Video,179,35600.0,35000.0
376068059,2017 Gaming Calendar,Games,406,14959.0,4000.0
1606335940,Catalog.Earth/Columbia_Glacier,Journalism,107,12103.0,12000.0
762177590,Anna Johnson Christmas EP & High Def LIVE videos,Music,112,12771.0,10500.0
1527201235,Knut: Stay Connected,Technology,408,55421.0,25000.0
563617747,Electric Projected Reboot,Art,231,17947.0,16500.0
1821006688,Little Hawk,Games,138,16196.0,15000.0
1224670911,Help Sister Sparrow & The Dirty Birds get a new van,Music,234,21025.01,20000.0
1363944620,Notel In-Vehicle Sleeping System,Technology,18,12440.0,12000.0
220873039,ENEMIES • D. Jaba Mathieu & Sozyone Gonzalez,Comics,373,45015.0,27360.0
420290412,PUSH Tunisia,Film & Video,143,15220.0,14531.0
1796966135,Heart and Seoul Food Truck,Food,159,19496.0,33300.0
1278461197,Itar's Workshop - Dungeon Terrain and Accessories,Games,620,85341.0,7000.0
1557946704,Planting Justice Nursery & Aquaponics Farm Incubation Center,Food,922,104705.49,100000.0
853955667,Atomic Robo Needs You! Tesladyne Recruitment Drive!,Comics,2378,135820.85,7500.0
1954645225,Equestrian Culture Magazine: Take us to print!,Publishing,153,10220.0,10000.0
108427247,Anova Precision Cooker - Cook sous vide with your phone,Food,10508,1811321.6,100000.0
1907005697,Touchmark Guitars: Touch Interface for Electric Guitars,Technology,30,25801.0,35000.0
1128051507,Tomorrow Magazine,Journalism,1779,45452.29,15000.0
1055688634,Sun & Cobalt: Blogger Created Activewear,Fashion,33,15539.0,25000.0
12649367,Schedule Magic: Do More of What Makes You Feel Alive,Publishing,563,17141.0,4000.0
1572195737,Tekma3D TM1 3D Printer (Canceled),Technology,27,10706.0,25000.0
474846541,melodrip - coffee clarity redefined.,Food,278,13796.0,10000.0
904586638,When you need a Deep Recovery NOW,Design,192,13928.0,5000.0
73473220,Gia Lucid LIVE,Music,137,16260.0,15000.0
1246378513,Bulletproof Security Solution for Cloud Data/Photo Storage,Technology,28,15033.0,50000.0
1228448884,"Food for All: Help, Save & Eat",Technology,648,50233.07,50000.0
128259443,Sovereign Sandals,Fashion,105,10180.0,10000.0
1948004243,Cholos vs Vampires,Film & Video,108,31958.0,100000.0
1017826516,Warehoused,Film & Video,92,24770.0,20000.0
47319522,"Save the Planet, Kill Yourself: An Independent Documentary",Film & Video,81,11802.0,10000.0
1763708716,Connu: Read New. Read Better.,Publishing,372,16155.0,15000.0
445614556,Bad Guy #2,Film & Video,160,10160.0,10000.0
628149782,G-Quencer || Guitar Sequencer Effect Pedal by Molten Voltage,Technology,38,10825.0,7500.0
57566538,Galactic Coliseum,Games,270,50900.0,30000.0
851914080,"Help EJB record the ""BLACK CD""",Music,73,10237.0,10000.0
785233296,Flora's Lost Hop by Catherine Brickman and Alan Aldridge,Publishing,80,25279.0,25000.0
1299432758,Skippy : High-performance product offering you FUN on WATER!,Design,492,12510.0,10000.0
1095046596,ZEROHOUR EDGE: Carbon Fiber EDC Pocket Knife S35VN Blade,Design,982,68468.0,5000.0
582448574,Red Mountain,Music,70,10077.0,10000.0
1822316975,For the Plasma,Film & Video,66,13495.0,12000.0
672288662,The Imaginary Marching Band,Technology,121,10665.56,10000.0
460388762,Kickstarter Gold: The World's First Chili Pepper CSA,Food,249,29837.0,5000.0
1987215961,Historic Centralia Fox Theatre Marquee Restoration,Theater,373,48831.0,48000.0
88400115,The Proof: Sealed Multi-Touch Watch Kit for iPod Nano,Technology,69,12273.0,17000.0
590916435,Culprit Legend- Easy to travel with Superbike with no stays,Design,17,23770.0,390000.0
1549889139,Mountains of Madness,Film & Video,233,14876.5,175000.0
375442747,Cooking with Drag Queens,Film & Video,263,15428.27,12000.0
68087702,CACOCO - The Drinking Chocolate Revival,Food,1104,73552.0,25000.0
1538430545,Help The Guvs: New Album in 2014!,Music,746,40391.0,30000.0
321653815,"Building an Organic, Vegan Bakery Cafe and Catering Kitchen",Food,272,29087.37,25000.0
448436871,Teen Mystery,Film & Video,91,16728.01,15000.0
1690732277,"Caravanserais in the Levant, an exhibition series and book project",Photography,46,16622.0,16500.0
75343694,"Kick Me! Fund My Debut Album, ""FIRST THINGS LAST""",Music,222,22110.01,10000.0
431993207,KANKA Grill: 21st Century Grill! Outdoor Cooking REvolution!,Design,97,35070.0,30000.0
892829561,The 1941 Series - Historic Writing Instruments,Design,182,26689.0,12000.0
1133149851,OWLTAC A1T ENDURE FLASHLIGHT! WITH SELECTIVE BATTERY POWER,Technology,252,15219.0,10000.0
1164114472,Pistol Lake: Perfect men's shirts at perfect prices,Fashion,563,51712.0,5000.0
869886800,TENSION TONER Activate More Muscles & Enhance Your Workouts!,Design,53,10187.0,10000.0
1238203035,Latitude 90° : The Origin,Games,392,21935.0,20000.0
585937276,Celtic Bayou Festival,Music,170,17695.0,17500.0
1421457979,Sub-Basement World Premiere,Theater,110,20120.0,20000.0
1083780677,Kai Zen High Performance Stand Up Paddle by Blue Planet SUP,Design,42,11570.0,3000.0
1572976518,Support Katalyst's new multi-media project,Music,103,10235.83,9500.0
1132136352,"A ""Writing Idiomatic Python"" Video Series: Watch and Learn!",Technology,284,11267.0,5000.0
1918305006,THE ODYSSEY ON ANGEL ISLAND,Theater,200,12415.0,12000.0
625609869,Collecting the art of G.I. Joe: Volume 3 (1986-1987),Art,348,27552.0,15000.0
1376845793,MyYogaPro - A revolutionary way to learn and practice yoga,Technology,3108,182942.0,20000.0
147366788,The Next Step,Film & Video,76,15371.0,15253.0
1283214652,The Dylan Meconis Library 2012,Comics,808,36444.99,15000.0
1790510065,Pass the Cicerone Exams with the Beer Scholar Study Guides,Publishing,303,12661.0,2500.0
1475001869,The Hiker Yearbook,Publishing,173,10219.0,9700.0
955732551,My Time at Portia – An Enchanting Sandbox Simulation RPG,Games,3708,146697.01,100000.0
1283465070,"Bluz: A cloud-connected, Bluetooth LE development kit",Technology,1047,67542.42,20000.0
570503827,Music of the Hemispheres,Film & Video,181,16115.33,16000.0
723119878,Luchador! Mexican Wrestling Dice!,Games,899,34056.0,16000.0
162565236,"Scar Story: Documentary of Paulette’s 1,000 Mile Walk to DC",Film & Video,448,32185.72,30000.0
1833821904,Process into Permanence,Art,218,20589.0,20000.0
2090335225,Spies Are Forever: A New Comedy Musical,Theater,1147,58830.08,42000.0
1601080836,OUR MAGIC,Film & Video,480,62593.14,43000.0
2075083488,AniFit: the canine weight and fitness monitor (Canceled),Technology,109,17811.0,30000.0
568944617,I want to paint the greatest Sears stores in the country.,Art,339,16237.66,8000.0
593639070,Customizable Goggles:   Deft Optics !,Design,138,11539.0,4999.0
1335968066,Pria: An Elegant Lamp Featuring Indirect LED Lighting,Design,106,16560.0,72500.0
1185336523,Worldchanging 101: Challenging the Myth of Powerlessness,Publishing,357,21165.0,18800.0
717212865,The UX4: An Incredibly Versatile DIY Furniture Kit,Design,588,39641.0,20000.0
1422523287,"Russian Doll, a Feature Film",Film & Video,214,23565.0,20000.0
2101235006,The Cafe Meow: First Cat Cafe in Minneapolis,Food,274,16955.0,15000.0
915044004,Photographic Memory,Publishing,182,18122.0,18000.0
1498175884,The Invisible Front,Film & Video,105,26450.0,25000.0
449091892,Dice Base: Player Core Vault - Organizer - Rolling Surface,Games,282,17298.0,1000.0
300735302,Scalpel Jones 2 an Updated Titanium EDC Scalpel Made in USA,Crafts,89,13234.0,1500.0
1247092504,The Most Beautiful Baskets... Ever!,Crafts,183,15476.0,10000.0
198527904,Comic Book People 2: Photographs from the 1990s,Comics,391,26241.84,23000.0
738196430,Haudi - Hear and understand dialogue on your TV!,Technology,48,13582.0,10000.0
636509016,Holy Trinity Movie,Film & Video,267,15828.62,15000.0
379241137,Skiptrace,Games,494,18826.0,15000.0
527034661,City Lights Cinemas Digital Conversion Spectacular,Film & Video,139,16600.0,14755.0
1956136017,Reissuing Lost Gay Pulp Novels in Retro 2-for-1 Editions,Publishing,56,10080.0,10000.0
1895128639,The 6th Annual New York City Poetry Festival,Publishing,77,10243.0,10000.0
62471853,Super Comboman: Beat-em-up Sticker Action Platformer,Games,460,16170.34,14900.0
441567615,Send Idle Words to Antarctica,Journalism,940,37935.87,33400.0
237231483,The Man at the Counter,Film & Video,121,10245.0,10000.0
1615984367,Black Cloister Brewing Company,Food,135,10003.0,55000.0
2039272338,FlameStower: Charge Your Gear With Fire!,Technology,812,60143.23,15000.0
187104807,The Mobile Observatory Project,Technology,870,62368.96,35000.0
1929444932,TEN MILLION STEPS - A fresh look at America and Americans -,Journalism,73,12721.0,12500.0
497825218,WILD ABOUT HARRY: a movie for our (hopefully) changing times,Film & Video,200,15420.0,50000.0
1002451969,GO FAR: The Christopher Rush Story (2),Film & Video,66,11001.0,5500.0
939295931,Automated Comfort - Linq Smart Vents (Canceled),Technology,68,36394.99,30000.0
807632505,A Brand For The Professional Woman: CARRIE HAMMER,Fashion,147,17492.0,15000.0
1699014739,"Curious Jane Magazine – for cool, creative girls!",Publishing,165,22655.0,85000.0
137771138,Holdfast Korea 1950-1951,Games,207,18588.0,2500.0
1534105941,ezgo • easy to use modern wallet  • floats • slim & light,Design,555,24493.0,20000.0
885445724,"Z Wallet, Travel case, and Folder .. New eco experiences",Design,480,17855.0,6000.0
1157661510,DeadNecks - Original Series,Film & Video,230,21362.0,20000.0
648971017,THE LOUNGE | COMING HARD. LIKE SO HARD IT HURTS,Film & Video,44,10190.31,10000.0
1887996020,NeoLucida XL,Design,5229,332505.0,15000.0
475949535,Draggin Bags - The Toughest Bags on Earth!,Design,160,12629.0,11000.0
174293811,Banquet: A Hannibal Artbook,Art,381,11431.01,3500.0
1143414968,"Pocket Palette: A single use, full face, makeup kit",Design,405,56305.0,55000.0
2098048265,easycuffs - an accessory to help roll up your shirt sleeves,Design,451,12782.0,8000.0
958449317,Mindset: smart headphones that improve your concentration,Technology,3829,1045190.01,100000.0
471688899,Cx5 Sculptable Filament for 3D Printers,Technology,535,84106.0,75000.0
199261692,THE DRINKING JACKET: the ultimate gift for any drinker!,Fashion,4974,574630.13,50000.0
375104235,The Voices of Korean Adoption,Art,193,10350.0,10000.0
1277222237,Stop For the One: The Heidi Baker Story,Film & Video,180,12443.0,77777.0
915416799,Orbit: The Social Sharing Drone With Precise Auto-follow,Technology,266,209633.0,200000.0
1100789960,Proxmark Pro: Proxmark3 without a PC,Technology,44,17735.0,155000.0
1298102693,Far Above All: Nathan Mark's Debut EP,Music,99,11015.0,10000.0
673856912,CTHULHU: The Great Old One - Card Game & Bicycle Deck,Games,579,26947.0,18000.0
142636512,Sneaker News Volume One: A creative and premium magazine.,Publishing,344,11138.0,30000.0
1489373305,Sunda: The Next Level 2+ Person Tent & All-in-One Hammock,Design,1213,378332.0,75000.0
388116575,A digital library to build incredible post-military careers,Technology,128,50674.8,50000.0
786603275,Printeer - a 3D printer for kids & schools,Technology,354,117210.24,50000.0
5353475,Race the Sun - An Infinite Speed Experience,Games,1144,21579.48,20000.0
1569002072,And We Were Young,Film & Video,404,32128.5,30000.0
120033259,New seats for the Carolina Theatre Cinemas,Film & Video,611,61805.0,25000.0
2076904441,Pulp City: Supreme Edition,Games,494,105456.0,10000.0
651631936,MEDEA | A New Vision,Theater,79,10045.0,10000.0
1183983842,The Seer: A Portrait of Wendell Berry,Film & Video,574,52063.0,40000.0
11967611,The Noun Project - Building a Free Collection of Symbols ,Design,386,14366.41,1500.0
969305661,Skateboard Surf Adapter,Technology,573,42635.5,8369.0
1553238900,"Pandle - ""Every Handle Needs a Pandle.""",Design,71,10010.0,10000.0
50258367,The Tough Tie,Fashion,78,15328.0,15000.0
330003926,Jason Manns: I'm much better at making music than videos,Music,339,27796.0,9000.0
1187363450,Unsolicited Advice: 2016 Weekly Planner & Journal,Publishing,1075,42362.22,2600.0
30771399,Vela: The electric bicycle.,Technology,30,29482.0,1000.0
112485978,The 13th Doll: A Fan Game of The 7th Guest,Games,1199,60266.66,40000.0
94415899,Conscious Intentions - Unique Handbags for Your Journey,Fashion,127,20897.0,10000.0
328938138,Welcome Home,Music,122,11781.0,11000.0
1683344501,"GIR Spatula - Mini, Skinny, Pro",Design,1878,136284.43,50000.0
1416167635,The Pandas Show,Comics,117,11128.0,68000.0
616422648,MyCajita: Mexico's Culture Home Delivered Monthly.,Technology,93,15130.0,15000.0
618024132,Neko Club: Visual Novel,Games,481,15825.0,6000.0
1233318326,FunAir Super Sweet Slide,Design,73,57658.0,50000.0
2130284357,SumBlox: Math Building Blocks,Design,396,50268.0,40000.0
1941949991,Aunt Louisa,Film & Video,135,12361.0,12250.0
16090904,Dakota Dave Hull • Classic American Ragtime Guitar,Music,200,11200.37,9999.0
1816310268,SilverBorn,Design,87,11900.3,30000.0
1682485058,MONSTROUS - The Game of Mythic Mayhem,Games,1240,37043.0,16500.0
681237223,Fund The 2016 Art All Night - Trenton Iron Pour,Art,93,10310.0,7000.0
878639665,Pathfinder & Q-workshop Metal RPG Dice Set,Games,2387,299483.0,50000.0
1262056704,PexPeppers All Natural Hot Sauce Expansion,Food,283,11004.0,7500.0
1005302689,51st Studios Unplugged: Wood Headphones featuring Bluetooth,Technology,108,45687.01,60000.0
1085048752,Blue ~ A Mindfulness Tale,Publishing,535,24435.0,15000.0
720920296,KNOW HOW: Finishing a film by and about foster care youth,Film & Video,464,35418.8,25000.0
1860159809,Honest Accomplice Theatre 2015-16 Season,Theater,200,12095.0,12000.0
698801793,T-REX,Film & Video,652,64507.08,52500.0
1424582013,NYVES,Music,2104,82702.0,50000.0
952850078,Under My Skin,Film & Video,28,21172.0,50000.0
2096880032,coópera Returns to the Mainstage with Bernstein's Candide,Music,59,10001.0,10000.0
1074044546,LUXURY HANDCRAFTED LINGERIE - Made with love,Fashion,148,11712.0,10800.0
885975580,Seeds of Reprisal: Monsanto vs. Michael White (Canceled),Publishing,27,23106.0,25000.0
1449387060,OCCULT GENERATION - A hardboiled sci-fi graphic novel series,Comics,198,15195.0,14500.0
344799619,Caitlin Credible: Real Math Plays Here (Canceled),Design,48,17913.0,150000.0
1014375793,The Rough & Tumble,Comics,259,11355.01,10000.0
1870229127,The Haunted Man,Film & Video,306,53655.0,48000.0
992769139,Balancer is Making an Album,Music,112,11207.0,7000.0
332034050,Ctrl-Alt-Debate: Rebooting Political Dialogue,Publishing,129,11943.0,11000.0
1441968109,The 2013 Citrus Cel Animation Film Festival,Theater,111,10500.0,10000.0
2096657027,The HuMn Wallet: Mini,Design,1300,81294.02,50000.0
109577949,The Masonic Watch: a uniquely designed concrete timepiece,Design,365,63044.0,40000.0
1397388800,Ripple: World's First Wearable Support Network,Technology,140,24691.0,50000.0
1038998185,JOACHIM HORSLEY VIA HAVANA: Music Video and Album Series,Music,258,31093.0,30000.0
890685104,NEW Framing Hanley Album & Music Video,Music,1828,60691.3,40000.0
278780732,The Bumblebee Street Sweets: a Dessert Truck,Food,130,18920.0,18000.0
1631832950,Confessions of a Prodigal Son,Film & Video,173,13835.0,10000.0
691108779,The Ultimate Solution for Non-stop Music while Charging,Technology,6539,153636.0,60000.0
1020867278,Help fund The Aaron Clift Experiment's second album!,Music,113,15494.0,15000.0
1803416659,TALLULAH'S TAQUERIA,Food,128,28959.0,28000.0
2039019377,Nahanni Reforestation,Publishing,358,22770.72,20000.0
1105978841,Dungeonlands: Tomb of the Lich Queen,Games,212,18770.0,5000.0
1373405181,"The Lost Lake Duffel Bag: One Bag, Every Adventure.",Design,185,21135.0,20000.0
1933205948,"CHIPPO: The New Golf Game for Beach, Backyard & Tailgate",Games,1230,233349.0,12000.0
681951012,Dango Loop Hook and Wall Mount  |  Easy to Hang With,Design,472,20070.0,12000.0
1871410787,PEOPLE ROCK!: vol 1. Awesome Artists,Music,115,11600.0,10000.0
1562275541,GaymerX • Year Four,Games,243,13100.0,2016.0
2104167712,THE BLACK NINJAS/ KURO SHINOBI SHADOWS WITHIN THE ODA CLAN,Film & Video,55,14578.0,40000.0
1187411844,"BITTER MELON, an H.P. Mendoza film",Film & Video,240,52086.0,25000.0
1700179647,Doodle Quest,Publishing,1343,51534.0,11000.0
1175894903,Planetarium,Games,2959,126815.0,21000.0
669791307,Edgar Rice Burroughs' 100 Year Art Chronology,Publishing,407,91774.0,39900.0
1084841980,The Art of Olivia – 2018 Wall Calendar,Art,740,66373.0,5000.0
2022851647,The Armenian Diaspora Project,Photography,513,61138.0,35000.0
1111286039,World's Lightest Everyday Jacket | Insulated w/ Alpaca Wool,Fashion,191,18462.0,7000.0
94801595,Rama: Gaze in My Direction,Publishing,117,29108.27,9500.0
254023002,The Sheriff of Mars Music Documentary,Film & Video,262,26923.0,24000.0
1206949299,Soul Cakes by Tanya is going commercial!,Food,122,10445.0,10000.0
824928067,HELP JAMIE'S ELSEWHERE FINISH & RELEASE THEIR NEW ALBUM,Music,294,11260.0,10000.0
450099426,"The Everyday Backpack, Tote, and Sling",Design,26359,6565782.5,500000.0
155131877,A Total Disruption: Ondi Timoner's Portal For Innovators,Film & Video,903,144449.25,96000.0
1216063016,The Mansion,Film & Video,108,27171.0,25000.0
579044451,As Above So Below: A Climbing Story,Publishing,232,12665.0,8500.0
1546577874,The Flying Gambas,Music,59,10025.0,10000.0
48342582,Everglades Multi Media Art Book,Art,110,10708.37,7500.0
1722906217,Sophisticated: The Untold Hollywood Story of Dorothy Arzner,Film & Video,456,100641.0,100000.0
1644985362,Circuit Scribe: DIY Electronic Kits,Technology,973,98210.0,95000.0
1285960168,"Rusty Wright Band: New album ""This, That & the Other Thing""",Music,153,12686.0,11000.0
305841924,Hullabaloo Bookstore: Event Series,Art,193,18421.0,18420.0
1064279969,Hull Breach!: Corporate Wars,Games,340,28344.17,25000.0
282586637,Kickass Animal Encounters - an original series!,Film & Video,211,14243.0,25000.0
1630982796,StickQuik™ Bands: Organize So Many Different Things!,Design,530,32525.5,27000.0
289880555,Pium: Your Personal Aromatherapist,Design,181,61312.0,48000.0
1272323729,Griffin Pocket Tool,Technology,671,23764.0,2000.0
792708520,The Joey Tag: Child Safety Wearable with Short-Range GPS,Technology,237,16882.0,15000.0
517430562,QLite Pro EZ Grip LED Floodlight for Smartphones,Technology,42,23709.0,92500.0
1934091293,A Warehouse on Tchoupitoulas,Film & Video,135,25490.0,20000.0
47508414,Be part of The Beautiful Pursuit for a new Afterglow CD,Music,74,15500.5,15000.0
1753510637,Napoli Multi-Fueled Outdoor Pizza Oven,Design,755,207267.0,10000.0
279557517,Your Own Personal [Chocolate] Jesus,Food,63,10050.0,10000.0
1806674548,Kirk West's Photographic Journey with The Allman Brothers,Photography,623,93804.0,60000.0
1745277928,3D Growers | Custom 3D Printed Planters,Design,119,12568.64,12000.0
1660942820,"Gavrilo Gnatovich's ""Longhair and Doubledome"" Episode #3",Film & Video,53,14895.0,175000.0
466316739,i10 Power Series Cable. The Last Cable You Will Ever Need.,Technology,4952,167411.0,10000.0
1863165375,Impressions Feature Film,Film & Video,104,11807.0,10000.0
1468484818,The Change,Film & Video,80,10446.0,10000.0
319121728,Anvil: the TRUE USER-FRIENDLY 3D printer for EVERYONE,Technology,307,102395.0,100000.0
699295288,Americana Forgotten,Publishing,98,10060.0,10000.0
1728490690,Carat Pro - Heart Rate Monitor & 4GB Storage Sport Earbuds,Technology,271,51881.0,50000.0
711779088,Ring : Shortcut Everything.,Technology,5161,880998.28,250000.0
661171380,Luxury Handbags and Jewelry by Sandra Cadavid,Fashion,176,37861.01,20000.0
