id,member_id,annual_inc,home_ownership,purpose,loan_amnt,int_rate,term,grade
659954,844072,27000.0,RENT,credit_card,2725.0,9.63, 36 months,B
51879992,55309810,67000.0,RENT,debt_consolidation,20000.0,11.53, 36 months,B
66615181,71341017,65000.0,RENT,credit_card,10500.0,9.76, 36 months,B
55533860,59135588,50000.0,RENT,credit_card,25000.0,8.18, 36 months,B
7094744,8756893,38400.0,MORTGAGE,debt_consolidation,10000.0,13.05, 36 months,B
67367566,72179334,87400.0,RENT,credit_card,20000.0,7.89, 60 months,A
50596387,53976142,53099.0,OWN,debt_consolidation,19200.0,8.18, 36 months,B
34813106,37386392,18000.0,MORTGAGE,moving,2000.0,17.14, 36 months,D
7695799,9397929,57000.0,MORTGAGE,debt_consolidation,10000.0,9.99, 60 months,B
47370396,50599121,25000.0,OWN,debt_consolidation,6025.0,13.33, 36 months,C
5156145,6478441,65000.0,MORTGAGE,debt_consolidation,20000.0,13.11, 36 months,B
18946179,21108785,58170.0,RENT,debt_consolidation,6000.0,18.99, 36 months,E
63397565,67739365,68000.0,MORTGAGE,debt_consolidation,9000.0,12.29, 36 months,C
12397833,14409959,45000.0,RENT,debt_consolidation,16200.0,19.47, 36 months,D
9036398,10848411,65000.0,MORTGAGE,debt_consolidation,5750.0,12.99, 36 months,B
62664912,66979642,80000.0,MORTGAGE,credit_card,16000.0,7.89, 36 months,A
2371030,2833734,47861.0,RENT,debt_consolidation,21200.0,16.29, 60 months,C
46104348,49202067,103000.0,MORTGAGE,debt_consolidation,12000.0,6.68, 36 months,A
39631706,42455550,67000.0,RENT,debt_consolidation,15600.0,13.66, 60 months,C
14550334,16612618,58000.0,MORTGAGE,debt_consolidation,21000.0,12.99, 60 months,B
38555598,41339397,50000.0,MORTGAGE,debt_consolidation,20950.0,17.86, 36 months,D
65151393,69678172,126360.0,RENT,debt_consolidation,9600.0,6.89, 36 months,A
5865499,7327650,99000.0,MORTGAGE,debt_consolidation,10000.0,9.71, 36 months,B
63641599,68037329,40000.0,RENT,credit_card,14400.0,17.86, 60 months,D
6289483,1482674,115000.0,MORTGAGE,debt_consolidation,10000.0,10.64, 36 months,B
38559840,41343786,49000.0,MORTGAGE,debt_consolidation,13000.0,18.54, 60 months,E
8644639,10416786,55000.0,RENT,debt_consolidation,12000.0,21.0, 60 months,E
8215144,9957258,85000.0,MORTGAGE,debt_consolidation,3000.0,20.2, 36 months,D
10905322,12787470,101866.0,MORTGAGE,other,24300.0,21.48, 36 months,E
1051236,1282526,82000.0,RENT,debt_consolidation,6000.0,14.27, 36 months,C
3219833,3962654,122544.0,MORTGAGE,credit_card,30000.0,14.33, 36 months,C
3015920,3628189,39811.0,RENT,debt_consolidation,11100.0,15.8, 36 months,C
65757606,70390466,26300.0,RENT,debt_consolidation,10000.0,9.99, 36 months,B
33371613,36014957,88000.0,MORTGAGE,debt_consolidation,20000.0,18.99, 60 months,E
66481394,71207133,75000.0,MORTGAGE,debt_consolidation,31825.0,17.57, 36 months,D
53604837,57135602,40000.0,RENT,debt_consolidation,13600.0,17.57, 36 months,D
39469320,42273040,80000.0,MORTGAGE,credit_card,20000.0,8.19, 36 months,A
66056603,70751383,81500.0,MORTGAGE,debt_consolidation,12000.0,9.17, 36 months,B
40503311,43368166,58000.0,OWN,debt_consolidation,20000.0,20.99, 60 months,E
41101151,43976978,65000.0,RENT,debt_consolidation,5000.0,6.92, 36 months,A
65712156,70344894,75000.0,OWN,debt_consolidation,14000.0,5.32, 36 months,A
48695149,51943902,70000.0,RENT,debt_consolidation,7000.0,6.92, 36 months,A
55240878,58821665,100000.0,RENT,debt_consolidation,24000.0,5.32, 36 months,A
59260605,63148370,99000.0,MORTGAGE,debt_consolidation,20000.0,5.32, 36 months,A
59309398,63197114,75000.0,RENT,debt_consolidation,22675.0,28.99, 60 months,G
39250227,42053988,50000.0,RENT,debt_consolidation,12000.0,9.49, 36 months,B
23083400,25436256,45000.0,RENT,debt_consolidation,13825.0,9.17, 36 months,B
38538528,41322398,110000.0,OWN,medical,1000.0,17.14, 36 months,D
7073801,8735274,76000.0,MORTGAGE,debt_consolidation,30000.0,21.15, 60 months,E
24014419,26387207,75000.0,RENT,debt_consolidation,16000.0,14.99, 60 months,C
55433029,59034788,120000.0,MORTGAGE,debt_consolidation,28000.0,8.18, 36 months,B
54544735,58125496,100000.0,RENT,credit_card,9000.0,11.53, 36 months,B
36571159,39323877,45000.0,RENT,debt_consolidation,15000.0,15.59, 60 months,D
43285533,46302260,58000.0,OWN,credit_card,12000.0,6.39, 36 months,A
65803606,70436378,48000.0,MORTGAGE,house,4500.0,16.99, 36 months,D
3287217,4059801,65000.0,RENT,debt_consolidation,7000.0,13.11, 36 months,B
65098056,69634804,109000.0,MORTGAGE,debt_consolidation,8000.0,7.89, 36 months,A
2435569,2917810,55000.0,MORTGAGE,debt_consolidation,21600.0,17.77, 60 months,D
2310538,2743106,92000.0,MORTGAGE,credit_card,20000.0,13.11, 36 months,B
60527115,64547885,90000.0,RENT,credit_card,7000.0,11.53, 36 months,B
26078084,28530957,40000.0,RENT,debt_consolidation,11000.0,22.15, 36 months,E
29473937,32007107,42000.0,RENT,credit_card,15000.0,12.99, 36 months,C
17863851,20016471,375000.0,RENT,debt_consolidation,24000.0,12.99, 36 months,C
1088426,1325417,45000.0,OWN,home_improvement,7000.0,8.9, 36 months,A
12315750,14307894,41341.0,MORTGAGE,debt_consolidation,6600.0,17.57, 36 months,D
20147308,22410039,58000.0,MORTGAGE,debt_consolidation,23125.0,18.99, 60 months,E
41920312,44867033,75000.0,MORTGAGE,debt_consolidation,24000.0,13.99, 60 months,C
60486934,64507731,32000.0,RENT,debt_consolidation,6000.0,12.29, 36 months,C
34393817,37057196,85000.0,RENT,debt_consolidation,30000.0,17.86, 60 months,D
65382755,69969481,98000.0,MORTGAGE,debt_consolidation,20375.0,9.17, 60 months,B
61340113,65458871,65000.0,RENT,debt_consolidation,28000.0,13.33, 60 months,C
55456162,59058007,45000.0,RENT,debt_consolidation,7900.0,15.61, 36 months,D
57316923,61019750,73000.0,MORTGAGE,debt_consolidation,35000.0,18.25, 60 months,E
60923302,64965142,25472.0,MORTGAGE,credit_card,11200.0,12.69, 36 months,C
67355667,72157391,120000.0,MORTGAGE,debt_consolidation,35000.0,7.89, 36 months,A
66583250,71309039,25000.0,RENT,debt_consolidation,4175.0,17.86, 36 months,D
51526846,54916582,39000.0,RENT,debt_consolidation,10000.0,13.99, 60 months,C
63621572,68017291,85000.0,MORTGAGE,debt_consolidation,20000.0,8.18, 36 months,B
28573016,31096162,29000.0,OWN,debt_consolidation,6000.0,14.49, 36 months,C
61338540,65457261,60000.0,OWN,debt_consolidation,20000.0,9.17, 36 months,B
6309270,7840690,130000.0,MORTGAGE,debt_consolidation,14000.0,10.64, 36 months,B
18555600,20718244,130800.0,RENT,debt_consolidation,15000.0,14.49, 36 months,C
28552660,31075782,78000.0,MORTGAGE,debt_consolidation,30000.0,10.15, 36 months,B
52046246,55475959,132000.0,MORTGAGE,home_improvement,30000.0,12.69, 60 months,C
45294624,48392360,73000.0,MORTGAGE,debt_consolidation,6000.0,10.99, 36 months,B
1545049,1811035,60000.0,MORTGAGE,major_purchase,6000.0,12.12, 36 months,B
98276,98268,8000.0,RENT,educational,5400.0,7.75, 36 months,A
51296887,54706619,14506.8,OWN,debt_consolidation,5200.0,15.61, 36 months,D
59160273,63048015,60000.0,MORTGAGE,credit_card,11500.0,5.32, 36 months,A
781360,984203,50000.0,MORTGAGE,credit_card,16000.0,16.11, 60 months,C
66562545,71288317,55000.0,MORTGAGE,car,7000.0,12.59, 36 months,C
968114,1189063,75000.0,RENT,small_business,6775.0,7.9, 36 months,A
8987873,10769813,60000.0,MORTGAGE,credit_card,3000.0,11.99, 36 months,B
46782919,49930664,55000.0,RENT,debt_consolidation,10100.0,16.99, 60 months,D
46736027,49883899,230000.0,MORTGAGE,debt_consolidation,15000.0,6.39, 36 months,A
33401450,36044769,61000.0,RENT,debt_consolidation,9600.0,12.99, 36 months,C
6328231,7859744,58000.0,RENT,debt_consolidation,15000.0,15.88, 60 months,C
46998309,50207027,83000.0,RENT,debt_consolidation,13000.0,13.99, 60 months,C
35004335,37687675,72000.0,RENT,credit_card,5000.0,6.49, 36 months,A
4776809,6049074,88880.0,RENT,credit_card,7200.0,16.29, 36 months,C
64037732,68468465,90000.0,RENT,debt_consolidation,5000.0,13.18, 36 months,C
61388210,65506926,67000.0,RENT,debt_consolidation,15000.0,14.65, 36 months,C
48986792,52275526,35000.0,MORTGAGE,debt_consolidation,12600.0,20.99, 60 months,E
52016280,55445997,37000.0,RENT,credit_card,8000.0,12.69, 36 months,C
57782437,61535159,60000.0,MORTGAGE,debt_consolidation,30000.0,20.99, 60 months,E
50074240,53432993,65000.0,RENT,debt_consolidation,6000.0,18.25, 36 months,E
4806555,6068793,72000.0,MORTGAGE,credit_card,12000.0,11.14, 36 months,B
55919729,59581506,85000.0,OWN,debt_consolidation,30000.0,18.55, 60 months,E
34914539,37597887,61000.0,RENT,credit_card,24000.0,21.99, 60 months,E
715170,908681,19000.0,RENT,debt_consolidation,3000.0,13.06, 36 months,C
4767044,6029308,89000.0,RENT,debt_consolidation,8000.0,17.27, 36 months,C
54068586,57609356,70000.0,OWN,debt_consolidation,16800.0,12.29, 60 months,C
16402436,18484919,60000.0,MORTGAGE,major_purchase,27500.0,12.99, 60 months,C
24606196,27039024,72000.0,MORTGAGE,debt_consolidation,15000.0,12.99, 36 months,C
765039,965865,44000.0,MORTGAGE,debt_consolidation,10000.0,17.99, 36 months,E
50364559,53753281,160000.0,MORTGAGE,credit_card,25000.0,9.99, 60 months,B
1538026,1803331,95000.0,MORTGAGE,debt_consolidation,3000.0,17.77, 36 months,D
12995741,15027943,33000.0,MORTGAGE,debt_consolidation,6400.0,21.99, 36 months,E
68363982,73253730,80000.0,RENT,debt_consolidation,12000.0,6.49, 36 months,A
32289294,34902546,85000.0,RENT,debt_consolidation,13000.0,12.49, 36 months,B
32340125,34953485,70000.0,MORTGAGE,debt_consolidation,35000.0,14.99, 60 months,C
47168948,50377716,56000.0,RENT,debt_consolidation,8625.0,16.99, 36 months,D
4290645,5483308,45000.0,MORTGAGE,credit_card,8000.0,14.09, 36 months,B
9254721,11086868,60000.0,RENT,debt_consolidation,17000.0,13.53, 36 months,B
43965208,46981921,39000.0,RENT,debt_consolidation,9800.0,15.61, 36 months,D
54157689,57698426,45000.0,OWN,credit_card,22000.0,7.26, 36 months,A
34592905,37276186,54000.0,MORTGAGE,debt_consolidation,20000.0,10.49, 36 months,B
37187755,39960546,28527.0,OWN,debt_consolidation,6000.0,15.99, 36 months,D
1479982,1738298,50000.0,OWN,credit_card,6000.0,18.49, 36 months,D
60860930,64902684,65065.0,MORTGAGE,car,12000.0,8.18, 60 months,B
6646965,8229098,78420.0,MORTGAGE,debt_consolidation,35000.0,16.78, 60 months,C
20751155,23023667,35000.0,RENT,credit_card,4750.0,14.99, 36 months,C
55787246,59378962,62000.0,MORTGAGE,debt_consolidation,24000.0,9.99, 60 months,B
51986974,55416716,143000.0,MORTGAGE,debt_consolidation,24000.0,13.33, 60 months,C
2368661,2831159,90000.0,MORTGAGE,debt_consolidation,20000.0,11.14, 36 months,B
33641216,36284478,45000.0,MORTGAGE,debt_consolidation,12000.0,14.99, 60 months,C
57225236,60927974,110000.0,RENT,credit_card,15000.0,11.53, 36 months,B
66350129,71074841,110000.0,OWN,debt_consolidation,35000.0,16.99, 36 months,D
5864897,7327045,56259.0,MORTGAGE,debt_consolidation,7000.0,10.64, 36 months,B
48764624,52013346,36000.0,RENT,debt_consolidation,14325.0,25.83, 60 months,G
53664494,57195227,72500.0,RENT,debt_consolidation,24000.0,11.53, 36 months,B
36310369,39051705,39000.0,MORTGAGE,debt_consolidation,4900.0,6.99, 36 months,A
1161432,1402200,55000.0,MORTGAGE,car,3000.0,9.76, 36 months,B
43175783,46182522,80000.0,MORTGAGE,debt_consolidation,5000.0,9.99, 36 months,B
35803122,38488537,100000.0,MORTGAGE,debt_consolidation,6400.0,6.49, 36 months,A
61340017,65458773,75000.0,RENT,debt_consolidation,7000.0,8.18, 36 months,B
57508451,61261175,65000.0,RENT,debt_consolidation,25000.0,9.17, 36 months,B
63446022,67788781,50000.0,MORTGAGE,debt_consolidation,9600.0,10.99, 36 months,B
3724721,4716903,78000.0,MORTGAGE,major_purchase,10000.0,15.8, 60 months,C
40287975,43152724,40000.0,RENT,vacation,5000.0,11.44, 36 months,B
20749361,23022062,85000.0,MORTGAGE,debt_consolidation,20000.0,10.99, 36 months,B
16221911,18324388,72000.0,RENT,debt_consolidation,20000.0,15.61, 36 months,D
1140240,1380680,36000.0,OWN,debt_consolidation,11000.0,20.3, 60 months,E
34984245,37657552,120000.0,MORTGAGE,debt_consolidation,28000.0,6.99, 36 months,A
43175622,46182349,83000.0,RENT,debt_consolidation,7200.0,9.99, 36 months,B
40571912,43436683,66000.0,RENT,debt_consolidation,12500.0,14.31, 60 months,C
10844937,12797078,125000.0,MORTGAGE,home_improvement,30000.0,15.61, 36 months,C
8835196,10627295,120000.0,MORTGAGE,debt_consolidation,15000.0,6.62, 36 months,A
1622809,1894828,48000.0,OWN,debt_consolidation,18000.0,14.09, 36 months,B
27129729,29632787,49950.0,RENT,debt_consolidation,15000.0,13.98, 36 months,C
6607412,8189524,80000.0,MORTGAGE,debt_consolidation,16750.0,9.71, 36 months,B
19175323,21378077,34000.0,RENT,debt_consolidation,6000.0,10.15, 36 months,B
34423753,37087119,98000.0,MORTGAGE,home_improvement,25000.0,14.31, 60 months,C
68434983,73324761,80000.0,RENT,credit_card,8400.0,11.48, 36 months,B
1130479,1368899,27000.0,RENT,other,2000.0,9.91, 36 months,B
51408027,54827788,92000.0,MORTGAGE,credit_card,20000.0,8.18, 36 months,B
46367368,49505125,95000.0,RENT,credit_card,8000.0,11.53, 36 months,B
41246518,44153250,75000.0,RENT,debt_consolidation,20000.0,8.18, 36 months,B
61440846,65559622,60000.0,MORTGAGE,debt_consolidation,7450.0,16.55, 36 months,D
49914402,53283147,75000.0,RENT,other,11375.0,16.99, 36 months,D
63793630,68189358,250000.0,RENT,debt_consolidation,12000.0,7.26, 36 months,A
1198584,1439447,55000.0,RENT,debt_consolidation,7000.0,12.12, 36 months,B
681146,870106,154000.0,RENT,debt_consolidation,8000.0,15.65, 60 months,D
9115147,10947299,46000.0,MORTGAGE,home_improvement,12000.0,16.99, 60 months,D
11996641,13988794,72600.0,RENT,debt_consolidation,20000.0,10.99, 36 months,B
5966647,7439093,130000.0,MORTGAGE,debt_consolidation,26375.0,24.5, 60 months,F
984853,1208287,120000.0,MORTGAGE,other,20000.0,16.77, 60 months,D
53030801,56530539,35000.0,RENT,other,5000.0,16.55, 36 months,D
41348126,44254840,72000.0,MORTGAGE,debt_consolidation,12000.0,17.57, 60 months,D
12265284,14257443,47000.0,RENT,credit_card,9000.0,10.99, 36 months,B
517822,669260,61000.0,MORTGAGE,medical,10000.0,15.33, 36 months,D
34913805,37597106,110000.0,MORTGAGE,other,19200.0,9.49, 36 months,B
51496449,54896172,39000.0,OWN,debt_consolidation,17925.0,11.53, 36 months,B
41052519,43928388,1500000.0,OWN,debt_consolidation,9600.0,13.33, 36 months,C
63813114,68208826,29800.0,RENT,debt_consolidation,10000.0,16.55, 60 months,D
66620435,71346155,25000.0,OWN,vacation,5000.0,10.64, 36 months,B
1186886,1428319,49000.0,RENT,credit_card,2400.0,14.65, 36 months,C
5885317,7347470,55000.0,RENT,debt_consolidation,14000.0,7.9, 36 months,A
28582608,31105722,38000.0,MORTGAGE,debt_consolidation,13675.0,20.99, 36 months,E
41318896,44225645,82000.0,MORTGAGE,home_improvement,14000.0,10.99, 36 months,B
64883654,69374394,60000.0,OWN,credit_card,20000.0,8.18, 36 months,B
2375557,2837775,162000.0,MORTGAGE,credit_card,32000.0,13.11, 36 months,B
16692231,18804763,65000.0,MORTGAGE,home_improvement,12000.0,12.99, 36 months,C
6317281,7848966,115000.0,OWN,debt_consolidation,12000.0,9.71, 36 months,B
29754619,32277821,40000.0,MORTGAGE,debt_consolidation,11500.0,15.61, 60 months,D
10606739,12478764,40000.0,RENT,debt_consolidation,5500.0,9.17, 36 months,B
18805137,12777008,108000.0,MORTGAGE,debt_consolidation,33000.0,12.99, 60 months,C
5715699,1465311,105000.0,MORTGAGE,debt_consolidation,24000.0,15.8, 60 months,C
1286325,1530333,40000.0,MORTGAGE,debt_consolidation,9600.0,15.31, 36 months,C
20709011,22981785,143000.0,MORTGAGE,debt_consolidation,15000.0,9.17, 36 months,B
31277640,33850891,78000.0,OWN,debt_consolidation,19650.0,17.57, 60 months,D
16482599,18575051,98000.0,MORTGAGE,debt_consolidation,30000.0,8.39, 36 months,A
55208407,58779124,80000.0,MORTGAGE,debt_consolidation,24800.0,19.19, 60 months,E
57274407,60977131,154000.0,MORTGAGE,credit_card,35000.0,10.99, 60 months,B
37297390,40040134,75000.0,MORTGAGE,credit_card,20000.0,6.49, 36 months,A
18486204,20648810,46500.0,MORTGAGE,vacation,7800.0,12.49, 36 months,B
47390384,50619107,125000.0,OWN,debt_consolidation,20000.0,7.89, 36 months,A
11964897,13957049,42000.0,MORTGAGE,credit_card,2000.0,13.65, 36 months,C
46695458,49843287,36000.0,RENT,debt_consolidation,7000.0,8.18, 36 months,B
61501543,65620335,82500.0,MORTGAGE,debt_consolidation,11000.0,9.99, 60 months,B
41236273,44143000,63000.0,MORTGAGE,debt_consolidation,20025.0,10.99, 36 months,B
3296200,4068558,50000.0,MORTGAGE,credit_card,20000.0,11.14, 36 months,B
6829323,8450987,100000.0,RENT,debt_consolidation,12000.0,24.89, 60 months,F
479194,608772,14040.0,RENT,debt_consolidation,4750.0,10.25, 36 months,B
12214992,14207140,156000.0,MORTGAGE,credit_card,35000.0,14.64, 60 months,C
65752608,70385370,38000.0,RENT,other,6200.0,18.2, 36 months,E
62589218,66851931,80000.0,OWN,credit_card,35000.0,7.26, 36 months,A
67387528,72199301,100000.0,OWN,debt_consolidation,9600.0,8.38, 36 months,B
50656402,54036161,59669.0,MORTGAGE,debt_consolidation,11000.0,8.18, 36 months,B
56107892,59769632,150000.0,MORTGAGE,debt_consolidation,16000.0,14.65, 36 months,C
48816310,52105027,60000.0,RENT,credit_card,8000.0,6.24, 36 months,A
67725793,72580514,350000.0,MORTGAGE,debt_consolidation,25000.0,7.89, 36 months,A
39642589,42466455,52816.0,RENT,debt_consolidation,25000.0,17.86, 36 months,D
6714975,8317185,52000.0,RENT,credit_card,12000.0,13.68, 36 months,C
19085783,21288522,50000.0,OWN,home_improvement,10575.0,22.15, 60 months,E
12436591,14448720,28719.0,MORTGAGE,debt_consolidation,8325.0,16.59, 36 months,D
1335408,1580312,35000.0,OWN,major_purchase,1200.0,13.11, 36 months,B
58642167,62482879,68900.0,MORTGAGE,credit_card,7300.0,13.99, 36 months,C
12508795,14520924,90000.0,MORTGAGE,home_improvement,7000.0,10.99, 36 months,B
40258458,43123214,90000.0,RENT,debt_consolidation,28000.0,17.14, 60 months,D
7728560,9430118,90000.0,MORTGAGE,credit_card,16550.0,14.3, 60 months,C
44573858,47641600,77000.0,MORTGAGE,debt_consolidation,25000.0,13.99, 36 months,C
4975367,6277547,50000.0,RENT,credit_card,12500.0,12.12, 36 months,B
61322656,65441494,40000.0,RENT,credit_card,8000.0,12.29, 36 months,C
55400288,59002006,34000.0,RENT,debt_consolidation,9775.0,17.57, 36 months,D
2367263,2829650,35000.0,MORTGAGE,debt_consolidation,11500.0,10.16, 36 months,B
46634661,49782549,86000.0,MORTGAGE,debt_consolidation,12000.0,15.61, 60 months,D
2092815,2425568,125000.0,MORTGAGE,debt_consolidation,26000.0,21.98, 60 months,E
42474115,45440879,65000.0,MORTGAGE,debt_consolidation,21000.0,6.39, 36 months,A
56130445,59792234,43000.0,MORTGAGE,home_improvement,18000.0,7.89, 60 months,A
7386489,9048585,43500.0,RENT,major_purchase,6750.0,14.3, 36 months,C
9685933,8121650,75000.0,MORTGAGE,credit_card,4900.0,10.99, 36 months,B
5156615,6478937,88000.0,MORTGAGE,credit_card,25000.0,21.0, 60 months,E
11637434,13609624,52000.0,MORTGAGE,credit_card,12600.0,15.31, 60 months,C
65763135,70395887,80000.0,MORTGAGE,debt_consolidation,10000.0,10.99, 36 months,B
7457079,9119122,70000.0,RENT,vacation,20000.0,25.83, 60 months,G
5055351,6377550,87000.0,MORTGAGE,debt_consolidation,15000.0,10.16, 36 months,B
7101206,8762971,32000.0,RENT,other,7000.0,17.1, 36 months,C
7625592,9307694,48000.0,RENT,debt_consolidation,20000.0,11.99, 36 months,B
36108650,38820205,40000.0,MORTGAGE,other,14375.0,17.14, 60 months,D
67466519,72278262,76500.0,RENT,debt_consolidation,22800.0,14.48, 60 months,C
39770600,42594313,60000.0,OWN,credit_card,14050.0,15.61, 36 months,D
65129467,69565235,40000.0,RENT,debt_consolidation,10000.0,12.59, 36 months,C
45344286,48452005,65300.0,RENT,debt_consolidation,9600.0,13.99, 36 months,C
61017335,65116075,60000.0,RENT,debt_consolidation,16800.0,13.99, 60 months,C
7098289,8760387,96000.0,RENT,debt_consolidation,12000.0,18.25, 36 months,D
61278189,65396904,52000.0,MORTGAGE,credit_card,12000.0,13.33, 60 months,C
10177725,12029447,48250.0,MORTGAGE,debt_consolidation,19375.0,18.25, 60 months,D
23223644,25576438,100000.0,MORTGAGE,debt_consolidation,6000.0,6.03, 36 months,A
37671637,40434624,55000.0,RENT,debt_consolidation,10000.0,7.49, 36 months,A
40961323,43837148,122000.0,MORTGAGE,credit_card,35000.0,14.65, 60 months,C
3928018,5021302,105000.0,MORTGAGE,debt_consolidation,20000.0,8.9, 36 months,A
5405808,6778024,96000.0,MORTGAGE,credit_card,32000.0,14.33, 60 months,C
36148233,38849751,76000.0,MORTGAGE,debt_consolidation,25000.0,12.99, 36 months,C
7080329,8742340,85000.0,MORTGAGE,debt_consolidation,8000.0,11.55, 36 months,B
62166973,66363736,49852.0,RENT,debt_consolidation,21600.0,12.29, 36 months,C
8274756,10016897,35000.0,RENT,credit_card,7200.0,16.2, 36 months,C
48120234,51359950,31000.0,MORTGAGE,debt_consolidation,15000.0,17.86, 60 months,D
1683784,1966495,30000.0,RENT,other,9950.0,14.33, 36 months,C
35054340,37737667,44000.0,RENT,debt_consolidation,10000.0,8.19, 36 months,A
7657117,9339144,88000.0,MORTGAGE,debt_consolidation,20000.0,6.03, 36 months,A
6331119,7862316,125000.0,MORTGAGE,debt_consolidation,32000.0,15.88, 60 months,C
6817901,3917657,35000.0,RENT,house,9000.0,7.62, 36 months,A
1219977,1461193,100000.0,RENT,debt_consolidation,30000.0,12.12, 60 months,B
65654548,70287336,115000.0,MORTGAGE,debt_consolidation,35000.0,17.57, 60 months,D
13257422,15299634,53000.0,RENT,debt_consolidation,17950.0,7.9, 36 months,A
51946117,55375829,93600.0,MORTGAGE,debt_consolidation,12000.0,19.19, 60 months,E
3636355,4588613,45000.0,RENT,debt_consolidation,16050.0,17.77, 60 months,D
65681224,70313942,77000.0,OWN,other,2000.0,9.17, 36 months,B
38628640,41412532,142000.0,MORTGAGE,debt_consolidation,14100.0,12.39, 36 months,C
23883351,26256308,35235.0,RENT,debt_consolidation,9500.0,14.99, 36 months,C
7072441,8734008,145000.0,MORTGAGE,debt_consolidation,25000.0,7.62, 36 months,A
6806308,8428416,60000.0,RENT,debt_consolidation,10000.0,21.15, 60 months,E
62072171,66264884,124000.0,RENT,debt_consolidation,17000.0,14.65, 60 months,C
56180187,59851904,55700.0,MORTGAGE,debt_consolidation,20000.0,12.69, 36 months,C
12806014,14828150,81000.0,MORTGAGE,debt_consolidation,15000.0,12.49, 36 months,B
52669266,56169033,88749.6,MORTGAGE,home_improvement,35000.0,21.99, 60 months,F
67297661,72099423,52000.0,MORTGAGE,debt_consolidation,20000.0,9.76, 36 months,B
65704625,70337411,24000.0,MORTGAGE,credit_card,4000.0,13.18, 36 months,C
63064166,67399880,53040.0,RENT,other,7200.0,11.53, 36 months,B
1617454,1889296,33000.0,RENT,debt_consolidation,3550.0,16.29, 36 months,C
3187528,3920475,24000.0,RENT,debt_consolidation,7925.0,15.31, 36 months,C
57276861,60979694,120000.0,OWN,debt_consolidation,14000.0,10.99, 36 months,B
11685171,13657318,56000.0,MORTGAGE,credit_card,20000.0,8.9, 36 months,A
777854,980382,110000.0,MORTGAGE,debt_consolidation,26375.0,18.79, 60 months,E
46347563,49485342,68000.0,RENT,debt_consolidation,20000.0,12.69, 60 months,C
1030551,1260140,60000.0,RENT,debt_consolidation,7500.0,7.9, 36 months,A
28604163,31127369,60000.0,MORTGAGE,debt_consolidation,20000.0,14.49, 60 months,C
52301279,55760998,35000.0,RENT,credit_card,8000.0,5.32, 36 months,A
22362473,24695316,60000.0,RENT,debt_consolidation,10500.0,15.61, 36 months,D
52556277,56045993,40000.0,RENT,credit_card,19200.0,9.99, 36 months,B
22141469,24464419,225000.0,MORTGAGE,debt_consolidation,35000.0,18.24, 60 months,D
37620462,40383210,250000.0,MORTGAGE,home_improvement,10000.0,15.59, 36 months,D
52718384,56228107,74000.0,OWN,credit_card,3500.0,8.18, 36 months,B
65292798,69879529,70000.0,MORTGAGE,home_improvement,9750.0,13.67, 36 months,C
56101256,59763076,31200.0,MORTGAGE,debt_consolidation,12000.0,9.99, 60 months,B
6576127,8128238,50000.0,RENT,debt_consolidation,7375.0,24.5, 60 months,F
42221389,45178114,49040.0,RENT,debt_consolidation,2875.0,12.69, 36 months,C
13166785,15198978,89000.0,RENT,credit_card,6100.0,10.99, 36 months,B
38470075,41264038,75000.0,RENT,debt_consolidation,10000.0,14.31, 36 months,C
51185267,54594986,72000.0,RENT,debt_consolidation,15000.0,13.99, 36 months,C
50580705,53960632,88000.0,MORTGAGE,debt_consolidation,11200.0,13.99, 36 months,C
27712368,30175538,95000.0,RENT,debt_consolidation,18000.0,13.35, 36 months,C
66511967,71237739,43500.0,MORTGAGE,debt_consolidation,11000.0,10.64, 36 months,B
8355058,10097182,47000.0,RENT,debt_consolidation,13000.0,8.6, 36 months,A
43024386,46021112,300000.0,RENT,debt_consolidation,35000.0,18.84, 36 months,E
1563391,1830600,30000.0,RENT,debt_consolidation,10000.0,18.49, 36 months,D
20742349,23014795,160000.0,RENT,medical,15775.0,18.99, 60 months,E
709879,902557,60000.0,MORTGAGE,credit_card,18000.0,16.02, 60 months,D
65606566,70249439,61000.0,RENT,debt_consolidation,6150.0,16.55, 36 months,D
53944883,57495621,64000.0,MORTGAGE,debt_consolidation,10000.0,12.29, 36 months,C
48111840,51351620,121000.0,MORTGAGE,debt_consolidation,15000.0,6.68, 36 months,A
1166154,1407521,1500000.0,OWN,debt_consolidation,24000.0,21.0, 60 months,E
29715433,32248688,61386.48,MORTGAGE,home_improvement,4000.0,12.99, 36 months,C
61441458,65560249,87705.0,OWN,debt_consolidation,25000.0,13.99, 60 months,C
16362160,18464625,78000.0,MORTGAGE,debt_consolidation,29000.0,9.17, 36 months,B
1297209,1542208,36000.0,OWN,home_improvement,16000.0,18.55, 60 months,D
65383631,69970378,45000.0,MORTGAGE,credit_card,10000.0,8.18, 36 months,B
68364605,73254374,78000.0,MORTGAGE,debt_consolidation,24000.0,11.48, 36 months,B
46794793,49942616,85000.0,OWN,debt_consolidation,15000.0,13.99, 36 months,C
6828345,7986914,48000.0,MORTGAGE,credit_card,12000.0,7.62, 36 months,A
9924687,11776830,55000.0,OWN,home_improvement,27300.0,12.85, 36 months,B
863763,1076852,105000.0,MORTGAGE,debt_consolidation,35000.0,13.49, 60 months,C
59261929,63149729,42000.0,MORTGAGE,debt_consolidation,15000.0,12.69, 60 months,C
